instance_id,compact,dp_flow,arc_flow,set_cover,set_partition
sage_original_BPP_0622_aefe186887,0.022779,0.041912,0.034267,0.018322,0.022529
sage_original_BPP_0623_4a2771455a,0.047596,0.041834,0.006109,0.017859,0.022214
sage_original_BPP_0624_979f0c933a,0.022392,0.050955,0.005756,0.017180,0.023762
sage_original_BPP_0625_6bead7a309,0.023502,0.035000,0.006074,0.018480,0.018245
sage_original_BPP_0626_7d81d28e6e,0.022004,0.050303,0.005771,0.018259,0.018605
sage_original_BPP_0627_1e508c2056,0.022854,0.034198,0.006561,0.017322,0.018868
sage_original_BPP_0628_80b124b4fc,0.026569,0.052556,0.007892,0.018904,0.021590
sage_original_BPP_0629_dcafda9a8a,0.021475,0.036282,0.006770,0.017159,0.018232
sage_original_BPP_0630_401be299d3,0.023138,0.037220,0.008441,0.017502,0.021585
sage_original_BPP_0631_5d4c035325,0.022091,0.038340,0.006910,0.026995,0.045805
sage_original_BPP_0632_6434689b43,0.028009,0.065192,0.028132,0.023343,0.040716
sage_original_BPP_0633_aae17617bd,0.045118,0.037149,0.006180,0.017458,0.024059
sage_original_BPP_0634_6d4f82aaa2,0.022331,0.092992,0.006744,0.022300,0.025036
sage_original_BPP_0635_a814e849ce,0.043785,0.054598,0.027476,0.017519,0.023979
sage_original_BPP_0636_81e0d04ccc,0.021624,0.029155,0.005090,0.015450,0.020564
sage_original_BPP_0637_b827c6113e,0.022015,0.037138,0.006099,0.021657,0.051011
sage_original_BPP_0638_521ec7ed13,0.022612,0.035044,0.021849,0.015606,0.039121
sage_original_BPP_0639_fc362fc34b,0.020766,0.033778,0.021842,0.037939,0.015383
sage_original_BPP_0640_6984c1e6de,0.038049,0.031271,0.005373,0.017370,0.017854
sage_original_BPP_0641_67f4c50ba7,0.022469,0.112506,0.022947,0.036688,0.043389
sage_original_BPP_0642_148b8d57ed,0.044115,0.054867,0.028472,0.040118,0.039991
sage_original_BPP_0643_3b4d03eac9,0.022621,0.061076,0.007703,0.042443,0.024256
sage_original_BPP_0644_0fc0ea15c4,0.021050,0.052953,0.005077,0.015360,0.042305
sage_original_BPP_0645_a79646964e,0.045402,0.034492,0.029261,0.018418,0.038423
sage_original_BPP_0646_1c94bfddb4,0.027865,0.036541,0.024605,0.035747,0.015527
sage_original_BPP_0647_cdc7679900,0.022048,0.058398,0.026547,0.015494,0.021385
sage_original_BPP_0648_aaee10a11f,0.022019,0.030686,0.025661,0.015039,0.017397
sage_original_BPP_0649_87d6874cb6,0.023559,0.055029,0.026332,0.017663,0.046724
sage_original_BPP_0650_acffd3ba15,0.021986,0.048247,0.006630,0.017366,0.039168
sage_original_BPP_0651_c1523e65c4,0.021468,0.062895,0.005594,0.017137,0.022694
sage_original_BPP_0652_258cf33006,0.021437,0.046199,0.004788,0.014581,0.015647
sage_original_BPP_0653_e0bff5b3e3,0.021432,0.036957,0.006491,0.018558,0.031599
sage_original_BPP_0654_904d8d8038,0.045265,0.029771,0.005327,0.014755,0.020891
sage_original_BPP_0655_c6473836e3,0.019947,0.038647,0.023442,0.046310,0.040914
sage_original_BPP_0656_c456d44472,0.019825,0.037282,0.024191,0.035237,0.022977
sage_original_BPP_0657_278de98e67,0.020629,0.032650,0.023561,0.017487,0.016635
sage_original_BPP_0658_7e8b8d6bc9,0.020421,0.026974,0.004806,0.014284,0.015532
sage_original_BPP_0659_13b4beda0c,0.023091,0.035131,0.005763,0.017778,0.018090
sage_original_BPP_0660_7101c60d6d,0.041880,0.037298,0.006450,0.019934,0.026330
sage_original_BPP_0661_34398a12d3,0.043823,0.033391,0.022514,0.016929,0.016804
sage_original_BPP_0662_6953abb29f,0.021149,0.031852,0.005541,0.017019,0.017104
sage_original_BPP_0663_c5747ea01c,0.022763,0.037189,0.006783,0.017543,0.023976
sage_original_BPP_0664_07be325516,0.022646,0.054581,0.005654,0.015376,0.015723
sage_original_BPP_0665_95095d38b6,0.043159,0.036076,0.005615,0.017009,0.020479
sage_original_BPP_0666_25903ac3b1,0.021495,0.057200,0.022391,0.017536,0.018206
sage_original_BPP_0667_e832d8fd2b,0.021427,0.036613,0.026411,0.017644,0.025704
sage_original_BPP_0668_45d93d6d9d,0.054860,0.095228,0.009286,0.030684,0.044677
sage_original_BPP_0669_f1acfabd75,0.025359,0.042061,0.006092,0.018316,0.024917
sage_original_BPP_0670_eaf89671e1,0.023201,0.041165,0.007728,0.021675,0.037162
sage_original_BPP_0671_6c9df0d998,0.022293,0.040446,0.006602,0.015446,0.021748
sage_original_BPP_0672_723ef60a28,0.021598,0.033712,0.005602,0.016998,0.017591
sage_original_BPP_0673_7ac844be7a,0.021692,0.033602,0.005535,0.017756,0.017399
sage_original_BPP_0674_a4433bed18,0.020398,0.045821,0.006661,0.017514,0.042468
sage_original_BPP_0675_ae3edad0d0,0.022580,0.031315,0.005365,0.015084,0.017108
sage_original_BPP_0676_65dccaeefe,0.028116,0.061873,0.009022,0.026043,0.032448
sage_original_BPP_0677_f5260fab33,0.453028,0.059620,0.008367,0.047468,0.018653
sage_original_BPP_0678_9bc70550f4,0.022053,0.036504,0.005439,0.017337,0.017223
sage_original_BPP_0679_d135d6dfbf,0.039620,0.027508,0.004794,0.014226,0.015462
sage_original_BPP_0680_e4ac69d43e,0.390922,0.054243,0.008272,0.021516,0.025744
sage_original_BPP_0681_33d56baa17,0.022578,0.038428,0.006124,0.017689,0.024834
sage_original_BPP_0682_3629359e7a,0.020738,0.026634,0.004745,0.014458,0.038693
sage_original_BPP_0683_8e01eff34d,0.037879,0.028826,0.023299,0.015335,0.020567
sage_original_BPP_0684_3ae4656146,0.021254,0.045137,0.004749,0.015587,0.015427
sage_original_BPP_0685_951ab6f94d,0.020427,0.031097,0.026530,0.017386,0.039068
sage_original_BPP_0686_18fd316715,0.020601,0.056969,0.027440,0.020874,0.021388
sage_original_BPP_0687_bcb496bba0,0.021699,0.033339,0.025523,0.014744,0.015297
sage_original_BPP_0688_faf7358997,0.021601,0.031437,0.005663,0.014882,0.014922
sage_original_BPP_0689_6b0c288315,0.022644,0.058403,0.006588,0.017887,0.042126
sage_original_BPP_0690_b87f3f8331,0.019794,0.058021,0.007951,0.020772,0.041043
sage_original_BPP_0691_b4f10ff7f0,0.020166,0.039834,0.006765,0.042575,0.043049
sage_original_BPP_0692_4fd0092486,0.042298,0.060203,0.027527,0.017377,0.022173
sage_original_BPP_0693_1e4ad2289f,0.040630,0.060681,0.027101,0.040441,0.046248
sage_original_BPP_0694_b34b6dca9c,0.045232,0.050792,0.024359,0.038139,0.021199
sage_original_BPP_0695_1cd12ac13e,0.047038,0.034170,0.024062,0.018184,0.043231
sage_original_BPP_0696_24b04b3d4e,0.021621,0.030369,0.025899,0.015095,0.020514
sage_original_BPP_0697_61e2e5e518,0.021930,0.030376,0.030378,0.034856,0.017884
sage_original_BPP_0698_707514bf68,0.025372,0.027367,0.005232,0.017636,0.019825
sage_original_BPP_0699_52c08552d1,0.024990,0.030567,0.026004,0.017271,0.017332
sage_original_BPP_0700_786455852f,0.043185,0.031712,0.005168,0.016993,0.017031
sage_original_BPP_0701_759998cf6e,0.042480,0.051293,0.005790,0.037843,0.036049
sage_original_BPP_0702_a051fbcbaf,0.036693,0.057653,0.023586,0.014592,0.042686
sage_original_BPP_0703_dc34357da6,0.042079,0.027943,0.004785,0.014621,0.035719
sage_original_BPP_0704_63fbde3ee6,0.043164,0.037621,0.006073,0.017833,0.044656
sage_original_BPP_0705_57ab1dfad1,0.043717,0.027244,0.004780,0.014378,0.015366
sage_original_BPP_0706_aedc818b62,0.022711,0.056242,0.024853,0.021424,0.021919
sage_original_BPP_0707_00491165b9,0.019511,0.031767,0.027984,0.017182,0.017989
sage_original_BPP_0708_b8d0988543,0.099147,0.065238,0.007256,0.042699,0.025806
sage_original_BPP_0709_23d3cd7749,0.042500,0.050838,0.027554,0.033724,0.015979
sage_original_BPP_0710_226378941e,0.023452,0.062861,0.005839,0.019158,0.019628
sage_original_BPP_0711_6ad5e84e45,0.020637,0.032246,0.005511,0.041137,0.018199
sage_original_BPP_0712_0c92bbb507,0.019936,0.039831,0.005130,0.040638,0.021503
sage_original_BPP_0713_999d6c2e4f,0.019882,0.053849,0.005082,0.015425,0.021866
sage_original_BPP_0714_008f1c0e6b,0.022440,0.049760,0.005317,0.017425,0.039356
sage_original_BPP_0715_a65a9b76cc,0.048223,0.081030,0.030420,0.050186,0.027689
sage_original_BPP_0716_d1468339b3,0.021025,0.033521,0.005407,0.018541,0.018689
sage_original_BPP_0717_25c788f364,0.026451,0.039097,0.006826,0.023149,0.044991
sage_original_BPP_0718_a753c91954,0.025635,0.062352,0.006054,0.018679,0.044277
sage_original_BPP_0719_3d40404c65,0.021154,0.045461,0.029373,0.018036,0.025267
sage_original_BPP_0720_1cb6563e7f,0.021632,0.032365,0.005269,0.017659,0.018079
sage_original_BPP_0721_1e425de7cb,0.022828,0.037097,0.006131,0.017599,0.029061
sage_original_BPP_0722_f97017ae93,0.043773,0.035377,0.005660,0.016218,0.019676
sage_original_BPP_0723_cdc836f8db,0.020204,0.028616,0.005210,0.015222,0.015646
sage_original_BPP_0724_c7a6ca8b31,0.048592,0.053007,0.005123,0.017426,0.015703
sage_original_BPP_0725_2754e74ace,0.021803,0.046035,0.007860,0.016027,0.041235
sage_original_BPP_0726_33112ce9a2,0.020382,0.033486,0.005542,0.016568,0.017655
sage_original_BPP_0727_0d1b135edf,0.020870,0.033381,0.005551,0.014555,0.017841
sage_original_BPP_0728_083ea6978e,0.035343,0.066630,0.026621,0.023879,0.027870
sage_original_BPP_0729_ac44f0c091,0.019919,0.032759,0.005270,0.014838,0.017027
sage_original_BPP_0730_718d5fad6d,0.022731,0.035546,0.007624,0.015132,0.036149
sage_original_BPP_0731_8690f19e6d,0.170112,0.058405,0.029228,0.036711,0.036750
sage_original_BPP_0732_99c84bddbe,0.027865,0.067038,0.011332,0.029495,0.059080
sage_original_BPP_0733_b6e4ed7630,0.041407,0.056511,0.024432,0.040744,0.018537
sage_original_BPP_0734_97c17d82b8,0.030698,0.087278,0.009057,0.029233,0.054973
sage_original_BPP_0735_13051650f5,0.020692,0.027335,0.004748,0.014997,0.031339
sage_original_BPP_0736_a629c8a59c,0.022901,0.034877,0.024565,0.024299,0.025212
sage_original_BPP_0737_e57a44f85e,0.042849,0.029824,0.005224,0.016509,0.016620
sage_original_BPP_0738_74748e65c8,0.024369,0.063209,0.006760,0.025455,0.025529
sage_original_BPP_0739_2309fc4b34,0.021068,0.032911,0.005112,0.036596,0.020416
sage_original_BPP_0740_c18f288d5c,0.393069,0.070834,0.008225,0.019481,0.020164
sage_original_BPP_0741_1df24b13e7,0.041646,0.052812,0.005182,0.036308,0.021174
sage_original_BPP_0742_54d1c0d28a,0.045763,0.055672,0.005768,0.038936,0.040623
sage_original_BPP_0743_9f02f2e9b6,0.037514,0.032143,0.018941,0.035611,0.015842
sage_original_BPP_0744_c8613b6e32,0.045491,0.037993,0.023147,0.018201,0.048342
sage_original_BPP_0745_6456099ab5,0.022369,0.051282,0.006481,0.017086,0.024251
sage_original_BPP_0746_f20588fb59,0.019552,0.033428,0.005484,0.017231,0.018498
sage_original_BPP_0747_10265b6bee,0.043611,0.061229,0.005560,0.038831,0.040705
sage_original_BPP_0748_b229621cba,0.038271,0.034539,0.026547,0.038378,0.043030
sage_original_BPP_0749_8bf00cc3cf,0.021799,0.055792,0.007392,0.017514,0.040361
sage_original_BPP_0750_fdf4cc4f6c,0.040926,0.054591,0.027626,0.033996,0.041494
sage_original_BPP_0751_7310bf1d65,0.020577,0.055894,0.024352,0.036158,0.038194
sage_original_BPP_0752_b5c90e65b5,0.021431,0.030689,0.005303,0.016570,0.016211
sage_original_BPP_0753_b9e8f08865,0.019517,0.031641,0.005458,0.017459,0.017435
sage_original_BPP_0754_b2ba61be40,0.020193,0.045974,0.004717,0.033876,0.015012
sage_original_BPP_0755_1c3c9579d0,0.019679,0.032531,0.005574,0.016503,0.015338
sage_original_BPP_0756_c1f17324f4,0.021708,0.033398,0.005571,0.017770,0.017851
sage_original_BPP_0757_6d925d8621,0.019224,0.031547,0.005995,0.041339,0.017694
sage_original_BPP_0758_2efd737720,0.021585,0.035561,0.005490,0.017439,0.018059
sage_original_BPP_0759_9985776c10,0.026511,0.056054,0.007782,0.014743,0.015163
sage_original_BPP_0760_c3488f8427,0.019622,0.053356,0.005819,0.018300,0.018234
sage_original_BPP_0761_ad3e6696b2,0.051995,0.088748,0.027275,0.029410,0.036953
sage_original_BPP_0762_6d6d2c9f34,0.043180,0.034692,0.005633,0.017712,0.021440
sage_original_BPP_0763_1a2249484e,0.022753,0.037214,0.007544,0.017179,0.021102
sage_original_BPP_0764_8910375354,0.022309,0.035767,0.006103,0.020296,0.024470
sage_original_BPP_0765_05da97feca,0.021271,0.029948,0.028918,0.017437,0.017473
sage_original_BPP_0766_6b8fc56d00,0.023013,0.037370,0.006592,0.024527,0.021908
sage_original_BPP_0767_9f1d4d08bd,0.020379,0.038935,0.007809,0.020962,0.044380
sage_original_BPP_0768_be57c24755,0.023118,0.036031,0.005352,0.014627,0.014671
sage_original_BPP_0769_b2a1da047c,0.020986,0.046346,0.021432,0.014451,0.014798
sage_original_BPP_0770_077fad2da6,0.019374,0.051491,0.024459,0.034185,0.032506
sage_original_BPP_0771_8acf23a602,0.048079,0.048022,0.005313,0.035321,0.036333
sage_original_BPP_0772_c172bd5b6e,0.040989,0.031042,0.005307,0.017223,0.017093
sage_original_BPP_0773_6e857039df,0.019574,0.031712,0.029344,0.017328,0.017948
sage_original_BPP_0774_c6aaa4037f,0.042168,0.054285,0.007847,0.023192,0.041751
sage_original_BPP_0775_9bcad2fc5b,0.022436,0.046373,0.006960,0.024390,0.021552
sage_original_BPP_0776_9b0f096942,0.022554,0.038775,0.006810,0.015716,0.026319
sage_original_BPP_0777_fe881eed66,0.022000,0.033279,0.005666,0.017853,0.016882
sage_original_BPP_0778_09156c3518,0.028709,0.070555,0.046438,0.037442,0.042676
sage_original_BPP_0779_43390df6e3,0.021889,0.037653,0.022611,0.018071,0.018134
sage_original_BPP_0780_6acb9a85dd,0.026596,0.061121,0.008433,0.045983,0.035275
sage_original_BPP_0781_29c3af49ec,0.036120,0.054049,0.023961,0.014962,0.017824
sage_original_BPP_0782_112a67c2b0,0.022122,0.038576,0.007978,0.019788,0.026929
sage_original_BPP_0783_ff04cd792b,0.019291,0.037620,0.028116,0.020514,0.035403
sage_original_BPP_0784_58920ae6ff,0.019140,0.050322,0.029245,0.017552,0.017218
sage_original_BPP_0785_6eae01946f,0.022769,0.026703,0.005345,0.016346,0.016557
sage_original_BPP_0786_e6c4648418,0.042148,0.039350,0.007688,0.022403,0.037753
sage_original_BPP_0787_17f21e8a99,0.022634,0.056892,0.025047,0.022090,0.023515
sage_original_BPP_0788_6e4ce2ccae,0.019917,0.053181,0.005591,0.014634,0.014870
sage_original_BPP_0789_66e2e0c1bd,0.019666,0.047004,0.005333,0.016656,0.020485
sage_original_BPP_0790_b544d1ae62,0.023182,0.030672,0.005226,0.040063,0.016582
sage_original_BPP_0791_cd831607e1,0.020393,0.026858,0.004654,0.014117,0.015035
sage_original_BPP_0792_f65c4d4c0a,0.018623,0.051832,0.005388,0.017109,0.017317
sage_original_BPP_0793_2714318ddb,0.022165,0.049173,0.005300,0.036187,0.040691
sage_original_BPP_0794_163df29b04,0.050706,0.083968,0.050117,0.043875,0.030292
sage_original_BPP_0795_ae3f72488a,0.039918,0.026904,0.004699,0.034487,0.015531
sage_original_BPP_0796_3f268add44,0.043664,0.052212,0.027343,0.035716,0.047000
sage_original_BPP_0797_dab25b695b,0.026926,0.068215,0.009024,0.056445,0.051251
sage_original_BPP_0798_ba6ff0e8b8,0.046496,0.056806,0.026555,0.035774,0.052526
sage_original_BPP_0799_5658ceb9c9,0.020235,0.030608,0.004939,0.017569,0.037365
sage_original_BPP_0800_63253fd02a,0.022441,0.033379,0.005522,0.031300,0.019485
sage_original_BPP_0801_c11d7d9fb0,0.168103,0.076117,0.026498,0.017977,0.027543
sage_original_BPP_0802_5eaf815a9f,0.020207,0.033499,0.022320,0.037654,0.015518
sage_original_BPP_0803_52f0689185,0.023113,0.037699,0.026343,0.018038,0.024329
sage_original_BPP_0804_12425d899f,0.019928,0.031930,0.039727,0.034673,0.032035
sage_original_BPP_0805_e79a66f8fc,0.043243,0.046933,0.004989,0.015114,0.020704
sage_original_BPP_0806_05031f7f7b,0.020257,0.030855,0.005757,0.032589,0.017159
sage_original_BPP_0807_3359a48d23,0.020294,0.045820,0.006681,0.024788,0.027430
sage_original_BPP_0808_93c9f1cbfb,0.041634,0.054890,0.023585,0.037058,0.018234
sage_original_BPP_0809_3f500d6af8,0.027702,0.083906,0.028770,0.029469,0.062755
sage_original_BPP_0810_bc48ffdd4d,0.021726,0.035454,0.005878,0.041629,0.018779
sage_original_BPP_0811_5cfffb24fb,0.019063,0.029055,0.006632,0.016915,0.019804
sage_original_BPP_0812_938486d59a,0.040756,0.032650,0.023654,0.016627,0.017044
sage_original_BPP_0813_1121b06e75,0.020060,0.034053,0.005555,0.016946,0.023839
sage_original_BPP_0814_14722526c1,0.019684,0.031887,0.005250,0.014726,0.015184
sage_original_BPP_0815_0fd3ad4439,0.023654,0.032917,0.005545,0.014862,0.031384
sage_original_BPP_0816_2a261d1074,0.019450,0.031095,0.028110,0.017357,0.017848
sage_original_BPP_0817_4f84cb3d46,0.038768,0.032274,0.005499,0.016948,0.017723
sage_original_BPP_0818_b88d8ea91e,0.021271,0.059731,0.025598,0.017845,0.025588
sage_original_BPP_0819_f4642a926a,0.161533,0.037780,0.006576,0.017653,0.017470
sage_original_BPP_0820_7699031324,0.145367,0.056736,0.029099,0.039189,0.017325
sage_original_BPP_0821_d09b37e774,0.036467,0.030363,0.024018,0.017427,0.017009
sage_original_BPP_0822_c19d759896,0.022604,0.051423,0.005595,0.018006,0.021687
sage_original_BPP_0823_46cd6e945f,0.021279,0.051674,0.024580,0.014852,0.020398
sage_original_BPP_0824_e608b0e715,0.019490,0.032231,0.005411,0.017071,0.017635
sage_original_BPP_0825_86db9e0a74,0.019269,0.031821,0.005627,0.018171,0.034604
sage_original_BPP_0826_3db5cc9673,0.021096,0.027925,0.021913,0.014763,0.014588
sage_original_BPP_0827_2a8a300629,0.019587,0.032080,0.005400,0.017349,0.018006
sage_original_BPP_0828_979dda4700,0.020888,0.027139,0.004610,0.014530,0.033419
sage_original_BPP_0829_e9e838cc4a,0.034545,0.063549,0.027808,0.027123,0.042571
sage_original_BPP_0830_cf8345efda,0.022582,0.037054,0.006041,0.017627,0.024126
sage_original_BPP_0831_f09b47e7ee,0.043619,0.034883,0.005740,0.017852,0.018442
sage_original_BPP_0832_e89535a4d7,0.020322,0.027064,0.004657,0.014282,0.014778
sage_original_BPP_0833_4ae3089e36,0.038525,0.042612,0.026659,0.034125,0.040815
sage_original_BPP_0834_00bc35ca9f,0.041601,0.070681,0.024683,0.015765,0.022893
sage_original_BPP_0835_f028fa317c,0.020757,0.033404,0.005524,0.018292,0.020440
sage_original_BPP_0836_99c63f1743,0.040570,0.047533,0.005106,0.015096,0.020394
sage_original_BPP_0837_4dcbcf3233,0.020715,0.028763,0.022009,0.014982,0.020626
sage_original_BPP_0838_9502474491,0.023086,0.039891,0.006096,0.018125,0.041012
sage_original_BPP_0839_3b9d15c9fe,0.156791,0.036397,0.007046,0.017889,0.017341
sage_original_BPP_0840_e5442c5fdc,0.024836,0.038791,0.026216,0.018641,0.044683
sage_original_BPP_0841_eb836b07e3,0.022348,0.032861,0.005288,0.017193,0.016782
sage_original_BPP_0842_7060f0ca17,0.020234,0.042266,0.023083,0.037480,0.039811
sage_original_BPP_0843_730f45234e,0.039508,0.053347,0.029634,0.038945,0.022073
sage_original_BPP_0844_5d27e2c2f8,0.044116,0.057123,0.025990,0.040873,0.018947
sage_original_BPP_0845_289e0be720,0.044736,0.032266,0.005271,0.015221,0.038384
sage_original_BPP_0846_0e72fd245e,0.047384,0.038926,0.006249,0.018917,0.025057
sage_original_BPP_0847_37fd7faf7d,0.040392,0.056352,0.005838,0.015646,0.018464
sage_original_BPP_0848_9995b26299,0.022669,0.044265,0.028902,0.026872,0.022830
sage_original_BPP_0849_15db74c01c,0.039436,0.051138,0.005141,0.037561,0.044270
sage_original_BPP_0850_f778035f37,0.039141,0.033782,0.005651,0.017657,0.017725
sage_original_BPP_0851_e998fedf7c,0.023232,0.038384,0.025193,0.018137,0.021822
sage_original_BPP_0852_779aa1506d,0.039152,0.030308,0.005803,0.015073,0.017873
sage_original_BPP_0853_99129830e1,0.045927,0.081623,0.026375,0.027953,0.062876
sage_original_BPP_0854_c20c701b30,0.022799,0.034141,0.024927,0.035826,0.023722
sage_original_BPP_0855_dcbe97fee0,0.041429,0.054514,0.006281,0.035197,0.024551
sage_original_BPP_0856_7c7c13db11,0.020180,0.032418,0.005406,0.018329,0.034160
sage_original_BPP_0857_8c5a46d8a9,0.041961,0.036060,0.006373,0.017740,0.019018
sage_original_BPP_0858_c4709d3ffd,0.021694,0.029738,0.005157,0.015244,0.041910
sage_original_BPP_0859_5330c803cc,0.023700,0.036835,0.006001,0.017606,0.024145
sage_original_BPP_0860_4a98cfa61b,0.018661,0.027229,0.004756,0.020856,0.018128
sage_original_BPP_0861_bfd5231eed,0.021697,0.032988,0.024052,0.016467,0.017389
sage_original_BPP_0862_e57a4c18d9,0.039026,0.038914,0.006021,0.020522,0.028347
sage_original_BPP_0863_3d1752b509,0.040327,0.037216,0.006118,0.017403,0.021919
sage_original_BPP_0864_135708c9cc,0.030121,0.056000,0.009112,0.029203,0.042299
sage_original_BPP_0865_f8cbe3935f,0.021003,0.050614,0.005628,0.017172,0.018317
sage_original_BPP_0866_7f2f136324,0.023919,0.052510,0.026933,0.017499,0.040461
sage_original_BPP_0867_66313c3b86,0.022582,0.032444,0.005526,0.016698,0.017180
sage_original_BPP_0868_3e70fce01f,0.037905,0.058449,0.027204,0.015756,0.021938
sage_original_BPP_0869_de4cec8721,0.020660,0.032309,0.028702,0.016717,0.016811
sage_original_BPP_0870_83ba74a98c,0.021684,0.049340,0.005268,0.014492,0.015042
sage_original_BPP_0871_0ce58311d2,0.019858,0.054743,0.005527,0.014796,0.015270
sage_original_BPP_0872_53fedfdea0,0.018991,0.032109,0.005382,0.017106,0.017564
sage_original_BPP_0873_3499ba0bbf,0.020114,0.026915,0.004655,0.014445,0.014981
sage_original_BPP_0874_5935ca1f8a,0.019387,0.032578,0.005554,0.014535,0.017024
sage_original_BPP_0875_e53cf11b7a,0.021424,0.041332,0.006577,0.022621,0.021434
sage_original_BPP_0876_07f900297a,0.021944,0.042275,0.024413,0.016448,0.018365
sage_original_BPP_0877_d8a13b7a09,0.038440,0.053018,0.005516,0.034119,0.020375
sage_original_BPP_0878_6662e088fc,0.021676,0.031107,0.023503,0.015022,0.015378
sage_original_BPP_0879_54032d7b1c,0.023436,0.040574,0.008093,0.017641,0.025663
sage_original_BPP_0880_5ed049d248,0.038291,0.034604,0.026049,0.016896,0.023190
sage_original_BPP_0881_96979a3838,0.021592,0.032501,0.030065,0.019991,0.020585
sage_original_BPP_0882_5137f79be4,0.044325,0.062732,0.006019,0.017686,0.024228
sage_original_BPP_0883_cd8dc01a5f,0.023920,0.037194,0.006049,0.017637,0.024382
sage_original_BPP_0884_9ec7ad2885,0.041870,0.035742,0.005778,0.017471,0.023672
sage_original_BPP_0885_bd29d67732,0.040243,0.031977,0.005285,0.017726,0.020507
sage_original_BPP_0886_b200a45140,0.023019,0.037410,0.006555,0.015718,0.033536
sage_original_BPP_0887_fcd45a25be,0.049836,0.031062,0.005338,0.014270,0.015423
sage_original_BPP_0888_8ef37e9a22,0.022847,0.037399,0.025695,0.018199,0.024446
sage_original_BPP_0889_b4b5c4ef93,0.022700,0.072433,0.008271,0.025130,0.021542
sage_original_BPP_0890_e58d70e08a,0.022039,0.037759,0.006852,0.017288,0.039584
sage_original_BPP_0891_18fb1f0377,0.022243,0.036996,0.006769,0.022535,0.023475
sage_original_BPP_0892_686d50e3e4,0.045779,0.057820,0.028254,0.017788,0.043808
sage_original_BPP_0893_7e381b6aa3,2.097790,0.071752,0.030994,0.042766,0.040605
sage_original_BPP_0894_08e18a36d2,0.037534,0.059646,0.024676,0.040288,0.039791
sage_original_BPP_0895_eff065e14e,0.040908,0.033188,0.021797,0.035539,0.017480
sage_original_BPP_0896_eadc234b25,0.046463,0.059744,0.006037,0.039124,0.024139
sage_original_BPP_0897_7906e055f5,0.039235,0.030211,0.025680,0.017436,0.016635
sage_original_BPP_0898_afbdfd6211,0.019639,0.055067,0.007633,0.015428,0.038958
sage_original_BPP_0899_48da3c0d39,0.020066,0.035714,0.029925,0.018161,0.018924
sage_original_BPP_0900_e84ea4534c,0.044028,0.042842,0.007601,0.016455,0.016929
sage_original_BPP_0901_06c2be82d8,0.038592,0.026624,0.004788,0.014264,0.015107
sage_original_BPP_0902_c61bd07f5c,0.021472,0.036196,0.026243,0.032637,0.018959
sage_original_BPP_0903_aa7a292e6a,0.021976,0.058249,0.023438,0.034396,0.019142
sage_original_BPP_0904_4b8d3be785,0.037308,0.038649,0.005706,0.015280,0.018886
sage_original_BPP_0905_a956b1dde6,0.020963,0.029775,0.005167,0.014921,0.020828
sage_original_BPP_0906_d95b422a8d,0.020208,0.038152,0.005648,0.017592,0.021727
sage_original_BPP_0907_c3618517d7,0.037519,0.031991,0.005892,0.017339,0.016195
sage_original_BPP_0908_c56d4163bd,0.044946,0.036488,0.006557,0.022338,0.021764
sage_original_BPP_0909_a47e83561d,0.021921,0.036467,0.026240,0.044713,0.028909
sage_original_BPP_0910_52c5f003a5,0.205370,0.039639,0.028333,0.017605,0.017865
sage_original_BPP_0911_2bf072489c,0.018575,0.027089,0.024792,0.004504,0.033968
sage_original_BPP_0912_e405d08b61,0.021413,0.027500,0.004711,0.014465,0.015386
sage_original_BPP_0913_03c3bdf8fd,0.023582,0.037915,0.006627,0.017433,0.042179
sage_original_BPP_0914_908f595318,0.039937,0.038250,0.006627,0.022940,0.045128
sage_original_BPP_0915_b5d4a4609e,0.022483,0.033179,0.005608,0.015597,0.035393
sage_original_BPP_0916_6d94fc5610,0.024161,0.048221,0.030547,0.041241,0.050732
sage_original_BPP_0917_dce0c82512,0.024269,0.056320,0.023302,0.037281,0.019317
sage_original_BPP_0918_e6586f83af,0.023072,0.036611,0.027008,0.018405,0.018376
sage_original_BPP_0919_4da6082516,0.047417,0.063280,0.011174,0.060402,0.045073
sage_original_BPP_0920_23816d7676,0.041076,0.055012,0.006141,0.017899,0.024339
sage_original_BPP_0921_96306130e3,0.039598,0.029710,0.005136,0.015248,0.020568
sage_original_BPP_0922_8fee5ffd3a,0.020031,0.031475,0.029252,0.017583,0.018213
sage_original_BPP_0923_f8f01245ff,0.021785,0.034364,0.024158,0.018056,0.018466
sage_original_BPP_0924_77cad43bd1,0.043793,0.061327,0.023277,0.017892,0.022291
sage_original_BPP_0925_11d903f0b5,0.037496,0.048887,0.027784,0.015032,0.021529
sage_original_BPP_0926_a905277617,0.021502,0.032261,0.005521,0.016842,0.017050
sage_original_BPP_0927_4f70efa98e,0.020064,0.037668,0.008083,0.015089,0.015631
sage_original_BPP_0928_b865b1d0c0,0.019973,0.053241,0.005558,0.032308,0.014464
sage_original_BPP_0929_684c1b3aa1,0.021056,0.030763,0.005283,0.036774,0.019878
sage_original_BPP_0930_d69213027d,0.037623,0.032905,0.005261,0.017664,0.017739
sage_original_BPP_0931_cdc2de6df8,0.022773,0.038284,0.006159,0.017570,0.025306
sage_original_BPP_0932_777932a495,0.020450,0.038279,0.006043,0.018067,0.029700
sage_original_BPP_0933_b3530e9a3b,0.027801,0.066263,0.011414,0.028930,0.055502
